Unité	F	f_1 - 4	Score	f_5 - 6	Score	f_7 - 10	Score
"souffrance"	4	2	1.1251	0	-0.3845	2	-0.4157
"AAA"	10	1	-0.1857	3	0.4978	6	-0.3928
"terne"	11	0	-0.6193	3	0.4227	8	0.2919
"ac"	7	0	-0.3941	1	-0.2361	6	0.54
"saleté"	3	0	-0.1689	0	-0.2884	3	0.5027
"Saint"	3	0	-0.1689	0	-0.2884	3	0.5027
"Jean"	8	5	2.9663	1	-0.2945	2	-1.7981
"norme"	4	0	-0.2252	0	-0.3845	4	0.6703
"ivrogne"	2	0	-0.1126	0	-0.1923	2	0.3352
"déambuler"	9	1	-0.1553	2	0.2522	6	-0.2293
"crieur"	5	0	-0.2815	0	-0.4807	5	0.8379
"peuple"	7	1	0.2244	0	-0.6729	6	0.54
"victimer"	2	0	-0.1126	0	-0.1923	2	0.3352
"Guerre"	2	0	-0.1126	0	-0.1923	2	0.3352
"innover"	9	1	-0.1553	2	0.2522	6	-0.2293
"oriental"	3	0	-0.1689	0	-0.2884	3	0.5027
"ponctuellement"	2	0	-0.1126	0	-0.1923	2	0.3352
"Revelations"	7	1	0.2244	0	-0.6729	6	0.54
"singulier"	6	0	-0.3378	1	-0.1812	5	0.4228
"force|forces"	18	2	-0.2057	2	-0.5586	14	0.5708
"dépit"	7	1	0.2244	0	-0.6729	6	0.54
"favoriser"	8	1	0.1901	1	-0.2945	6	0.3002
"réitérer"	2	0	-0.1126	0	-0.1923	2	0.3352
"reléguer"	2	0	-0.1126	0	-0.1923	2	0.3352
"croyance"	2	1	0.6413	0	-0.1923	1	-0.2694
"tourmenter"	3	0	-0.1689	0	-0.2884	3	0.5027
"serieux"	2	0	-0.1126	0	-0.1923	2	0.3352
"AC2"	15	0	-0.8445	4	0.4604	11	0.3495
"difficilement"	10	1	-0.1857	4	0.9268	5	-0.7283
"souffler"	5	0	-0.2815	1	0.1743	4	0.3123
"essence"	9	0	-0.5067	2	0.2522	7	0.387
"conférer"	8	0	-0.4504	1	-0.2945	7	0.6624
"tres"	11	0	-0.6193	1	-0.4863	10	1.0524
"façade"	9	1	-0.1553	1	-0.356	7	0.387
"scriptées"	3	0	-0.1689	2	0.9888	1	-0.6165
"clou"	2	0	-0.1126	2	1.4042	0	-0.9893
"Là"	5	0	-0.2815	1	0.1743	4	0.3123
"AC1"	11	0	-0.6193	1	-0.4863	10	1.0524
"directement"	40	7	0.6838	10	0.5841	23	-0.9711
"immédiat"	7	0	-0.3941	4	1.4878	3	-0.8135
"saluer"	12	1	-0.2505	3	0.36	8	-0.2453
"étendre"	18	2	-0.2057	6	0.888	10	-0.7255
"désactiver"	8	2	0.5969	2	0.3076	4	-0.6342
"enfer"	12	1	-0.2505	5	1.1508	6	-0.8171
"galérer"	10	0	-0.563	4	0.9268	6	-0.3928
"contrairement"	46	1	-1.7225	9	-0.2455	36	1.0567
"Par"	4	0	-0.2252	1	0.231	3	0.2104
"sprinter"	3	0	-0.1689	2	0.9888	1	-0.6165
"louche"	6	1	0.2671	2	0.4671	3	-0.5319
"tranquillement"	8	2	0.5969	1	-0.2945	5	-0.3019
"dame"	3	1	0.4919	2	0.9888	0	-1.484
"débarrasser"	16	0	-0.9008	4	0.4022	12	0.4186
"alerter"	2	0	-0.1126	1	0.4465	1	-0.2694
"suspect"	3	0	-0.1689	2	0.9888	1	-0.6165
"démarrage"	3	0	-0.1689	1	0.314	2	-0.1638
"trouble"	5	0	-0.2815	2	0.5854	3	-0.2901
"D'"	12	3	0.7657	2	-0.2491	7	-0.48
"Warren"	2	0	-0.1126	1	0.4465	1	-0.2694
"éclaircir"	5	0	-0.2815	2	0.5854	3	-0.2901
"ingéniosité"	2	0	-0.1126	1	0.4465	1	-0.2694
"obligé"	3	2	1.3899	1	0.314	0	-1.484
"instinctif"	6	1	0.2671	1	-0.1812	4	-0.206
"tau|taux"	6	1	0.2671	0	-0.5768	5	0.4228
"Alors"	16	4	0.9189	4	0.4022	8	-0.9842
"précité"	2	2	1.8303	0	-0.1923	0	-0.9893
"embrouiller"	3	1	0.4919	0	-0.2884	2	-0.1638
"alternance"	6	1	0.2671	3	1.0127	2	-1.0574
"demeurant"	4	2	1.1251	0	-0.3845	2	-0.4157
"alourdir"	2	1	0.6413	0	-0.1923	1	-0.2694
"script"	15	2	0.2519	4	0.4604	9	-0.4689
"serviteur"	2	1	0.6413	0	-0.1923	1	-0.2694
"feuille"	4	3	2.1849	0	-0.3845	1	-1.0012
"paranoïaque"	3	1	0.4919	0	-0.2884	2	-0.1638
"machette"	2	1	0.6413	0	-0.1923	1	-0.2694
"malin"	6	1	0.2671	2	0.4671	3	-0.5319
"dépouiller"	3	1	0.4919	1	0.314	1	-0.6165
"Spiderman"	8	2	0.5969	3	0.6991	3	-1.1244
"engouement"	7	4	2.2492	1	-0.2361	2	-1.419
"bruit"	14	1	-0.3202	0	-1.3458	13	1.4658
"surement"	17	3	0.4657	8	1.9805	6	-2.2455
"Ambiance"	2	0	-0.1126	0	-0.1923	2	0.3352
"remonter"	21	5	0.9886	2	-0.7379	14	-0.2757
"retransmettre"	2	0	-0.1126	0	-0.1923	2	0.3352
"infos"	10	0	-0.563	5	1.4969	5	-0.7283
"Brotherhood"	24	2	-0.3685	8	1.0647	14	-0.6764
"renaissance"	22	1	-0.6316	0	-2.1149	21	2.6315
"accuser"	9	2	0.5219	0	-0.8652	7	0.387
"irréaliste"	2	1	0.6413	0	-0.1923	1	-0.2694
"Non"	6	0	-0.3378	3	1.0127	3	-0.5319
"tank"	19	3	0.3853	8	1.651	8	-1.7536
"fenêtre"	6	2	0.7985	2	0.4671	2	-1.0574
"écrin"	3	0	-0.1689	0	-0.2884	3	0.5027
"esthétiquement"	4	0	-0.2252	0	-0.3845	4	0.6703
"soigné"	8	0	-0.4504	0	-0.769	8	1.3407
"freeze"	6	0	-0.3378	3	1.0127	3	-0.5319
"dénoter"	2	0	-0.1126	0	-0.1923	2	0.3352
"moyenâgeux"	6	0	-0.3378	0	-0.5768	6	1.0055
"vs"	4	1	0.393	0	-0.3845	3	0.2104
"prudence"	5	1	0.3215	0	-0.4807	4	0.3123
"lisse"	5	0	-0.2815	4	2.1846	1	-1.4082
"embarquer"	8	0	-0.4504	1	-0.2945	7	0.6624
"lignée"	4	0	-0.2252	1	0.231	3	0.2104
"marqué"	2	0	-0.1126	0	-0.1923	2	0.3352
"détracteur"	2	0	-0.1126	1	0.4465	1	-0.2694
"video"	10	1	-0.1857	0	-0.9613	9	0.9193
"époustouflant"	11	0	-0.6193	4	0.8014	7	-0.3104
"scenes"	3	0	-0.1689	1	0.314	2	-0.1638
"étendue"	14	0	-0.7882	2	-0.3435	12	0.9026
"réactivité"	4	0	-0.2252	0	-0.3845	4	0.6703
"symbolique"	7	0	-0.3941	0	-0.6729	7	1.1731
"franchir"	8	1	0.1901	1	-0.2945	6	0.3002
"cap"	4	0	-0.2252	1	0.231	3	0.2104
"possesseur"	7	1	0.2244	1	-0.2361	5	0.2211
"occaz"	2	0	-0.1126	1	0.4465	1	-0.2694
"Graphiquement"	6	0	-0.3378	1	-0.1812	5	0.4228
"secteur"	3	0	-0.1689	1	0.314	2	-0.1638
"villageois"	5	0	-0.2815	1	0.1743	4	0.3123
"dépêcher"	2	0	-0.1126	1	0.4465	1	-0.2694
"satisfaisant"	8	1	0.1901	1	-0.2945	6	0.3002
"évoquer"	20	5	1.063	2	-0.6767	13	-0.3281
"élogieux"	2	0	-0.1126	1	0.4465	1	-0.2694
"Coeur"	4	0	-0.2252	3	1.5743	1	-1.0012
"détente"	5	1	0.3215	1	0.1743	3	-0.2901
"édition"	4	0	-0.2252	2	0.7481	2	-0.4157
"franc"	6	0	-0.3378	1	-0.1812	5	0.4228
"anglais"	8	1	0.1901	1	-0.2945	6	0.3002
"élite"	2	0	-0.1126	1	0.4465	1	-0.2694
"reculer"	3	0	-0.1689	1	0.314	2	-0.1638
"Dieu"	18	2	-0.2057	7	1.3052	9	-1.0641
"tome"	2	0	-0.1126	2	1.4042	0	-0.9893
"franchise"	16	6	2.0595	4	0.4022	6	-1.9296
"naufrage"	5	0	-0.2815	3	1.2455	2	-0.7196
"client"	3	1	0.4919	1	0.314	1	-0.6165
"exact"	6	0	-0.3378	3	1.0127	3	-0.5319
"ténor"	2	0	-0.1126	1	0.4465	1	-0.2694
"considérant"	2	1	0.6413	1	0.4465	0	-0.9893
"Hors"	2	0	-0.1126	1	0.4465	1	-0.2694
"abomination"	4	0	-0.2252	1	0.231	3	0.2104
"Assasin"	2	0	-0.1126	2	1.4042	0	-0.9893
"caler"	2	0	-0.1126	2	1.4042	0	-0.9893
"fixe"	2	0	-0.1126	2	1.4042	0	-0.9893
"monument"	10	0	-0.563	1	-0.42	9	0.9193
"cibler"	11	0	-0.6193	6	1.9492	5	-0.9861
"parade"	5	0	-0.2815	3	1.2455	2	-0.7196
"remercier"	6	0	-0.3378	2	0.4671	4	-0.206
"abuser"	12	0	-0.6756	3	0.36	9	0.365
"archaïque"	3	0	-0.1689	1	0.314	2	-0.1638
"diversion"	5	1	0.3215	1	0.1743	3	-0.2901
"Heureusement"	3	0	-0.1689	2	0.9888	1	-0.6165
"globalité"	4	2	1.1251	2	0.7481	0	-1.9787
"capture"	4	0	-0.2252	1	0.231	3	0.2104
"déverrouiller"	2	0	-0.1126	1	0.4465	1	-0.2694
"persévérer"	4	2	1.1251	1	0.231	1	-1.0012
"affichage"	13	1	-0.2848	2	-0.295	10	0.4439
"énervant"	10	0	-0.563	5	1.4969	5	-0.7283
"bombe"	11	2	0.4046	3	0.4227	6	-0.5906
"daube"	4	0	-0.2252	1	0.231	3	0.2104
"Malheureusement"	4	0	-0.2252	1	0.231	3	0.2104
"retenter"	4	0	-0.2252	2	0.7481	2	-0.4157
"scenario"	6	1	0.2671	1	-0.1812	4	-0.206
"dégringoler"	2	0	-0.1126	1	0.4465	1	-0.2694
"novice"	5	0	-0.2815	1	0.1743	4	0.3123
"détenir"	4	0	-0.2252	1	0.231	3	0.2104
"relique"	7	0	-0.3941	0	-0.6729	7	1.1731
"saint"	4	0	-0.2252	2	0.7481	2	-0.4157
"supposer"	14	2	0.2827	2	-0.3435	10	0.2855
"DLC"	67	3	-1.5176	18	0.9908	46	0.2911
"résulter"	9	0	-0.5067	4	1.077	5	-0.4981
"prometteur"	17	3	0.4657	3	-0.2558	11	-0.323
"fougueux"	2	0	-0.1126	0	-0.1923	2	0.3352
"nécessairement"	4	0	-0.2252	0	-0.3845	4	0.6703
"indulgent"	2	0	-0.1126	1	0.4465	1	-0.2694
"contrée"	5	0	-0.2815	0	-0.4807	5	0.8379
"voie"	8	2	0.5969	3	0.6991	3	-1.1244
"avenir"	11	0	-0.6193	1	-0.4863	10	1.0524
"Vidic"	2	0	-0.1126	0	-0.1923	2	0.3352
"Oui"	8	0	-0.4504	1	-0.2945	7	0.6624
"officiellement"	2	0	-0.1126	0	-0.1923	2	0.3352
"déclarer"	3	0	-0.1689	1	0.314	2	-0.1638
"contresens"	2	0	-0.1126	0	-0.1923	2	0.3352
"substance"	7	0	-0.3941	0	-0.6729	7	1.1731
"étude"	3	0	-0.1689	0	-0.2884	3	0.5027
"matrice"	3	1	0.4919	0	-0.2884	2	-0.1638
"parenté"	3	0	-0.1689	0	-0.2884	3	0.5027
"mouvoir"	4	1	0.393	0	-0.3845	3	0.2104
"différemment"	4	0	-0.2252	0	-0.3845	4	0.6703
"vêtement"	10	0	-0.563	0	-0.9613	10	1.6758
"souplesse"	3	0	-0.1689	0	-0.2884	3	0.5027
"situer"	28	2	-0.493	3	-0.7834	23	1.1215
"piéton"	4	0	-0.2252	0	-0.3845	4	0.6703
"actualité"	5	1	0.3215	1	0.1743	3	-0.2901
"global"	28	4	0.3485	4	-0.4927	20	0.3614
"chariot"	5	1	0.3215	0	-0.4807	4	0.3123
"étals"	3	1	0.4919	0	-0.2884	2	-0.1638
"terrain"	21	0	-1.1823	4	-0.2272	17	0.8285
"danse"	2	1	0.6413	0	-0.1923	1	-0.2694
"confession"	4	1	0.393	1	0.231	2	-0.4157
"encourager"	14	2	0.2827	1	-0.6957	11	0.5281
"prêtre"	3	0	-0.1689	0	-0.2884	3	0.5027
"vice"	6	0	-0.3378	0	-0.5768	6	1.0055
"hé"	8	0	-0.4504	2	0.3076	6	0.3002
"Splinter"	5	1	0.3215	0	-0.4807	4	0.3123
"Cell"	6	1	0.2671	0	-0.5768	5	0.4228
"exploit"	7	0	-0.3941	0	-0.6729	7	1.1731
"québecois"	2	0	-0.1126	1	0.4465	1	-0.2694
"science"	2	1	0.6413	1	0.4465	0	-0.9893
"fiction"	3	1	0.4919	1	0.314	1	-0.6165
"mystique"	8	0	-0.4504	5	1.9966	3	-1.1244
"interprétation"	8	0	-0.4504	1	-0.2945	7	0.6624
"trace"	7	0	-0.3941	3	0.8369	4	-0.3991
"regagner"	2	0	-0.1126	2	1.4042	0	-0.9893
"déchoir|déchoir"	3	1	0.4919	2	0.9888	0	-1.484
"malheureux"	4	0	-0.2252	1	0.231	3	0.2104
"emmener"	13	3	0.6905	3	0.3071	7	-0.6786
"ego"	2	0	-0.1126	1	0.4465	1	-0.2694
"essentiellement"	7	1	0.2244	2	0.3775	4	-0.3991
"agent"	19	0	-1.0697	1	-1.0701	18	2.1864
"implanter"	7	0	-0.3941	2	0.3775	5	0.2211
"persister"	5	0	-0.2815	1	0.1743	4	0.3123
"alimenter"	4	1	0.393	1	0.231	2	-0.4157
"polémique"	4	0	-0.2252	1	0.231	3	0.2104
"mythe"	9	0	-0.5067	1	-0.356	8	0.7891
"gestuel"	2	0	-0.1126	1	0.4465	1	-0.2694
"attirail"	3	0	-0.1689	1	0.314	2	-0.1638
"spécifique"	11	3	0.8517	1	-0.4863	7	-0.3104
"préalable"	4	1	0.393	1	0.231	2	-0.4157
"Moyen"	2	1	0.6413	1	0.4465	0	-0.9893
"baffe"	6	1	0.2671	1	-0.1812	4	-0.206
"intermédiaire"	3	0	-0.1689	2	0.9888	1	-0.6165
"trucider"	5	0	-0.2815	3	1.2455	2	-0.7196
"quidam"	3	0	-0.1689	2	0.9888	1	-0.6165
"collant"	5	0	-0.2815	3	1.2455	2	-0.7196
"rude"	6	0	-0.3378	2	0.4671	4	-0.206
"effleurer"	6	0	-0.3378	3	1.0127	3	-0.5319
"Du"	6	0	-0.3378	3	1.0127	3	-0.5319
"commentaire"	4	0	-0.2252	3	1.5743	1	-1.0012
"poussée"	3	0	-0.1689	1	0.314	2	-0.1638
"nœud"	3	0	-0.1689	1	0.314	2	-0.1638
"comble"	10	2	0.4586	3	0.4978	5	-0.7283
"Enfin"	9	0	-0.5067	5	1.7214	4	-0.9018
"lourdingue"	5	0	-0.2815	2	0.5854	3	-0.2901
"concernant"	9	2	0.5219	4	1.077	3	-1.4577
"scénar'"	3	0	-0.1689	0	-0.2884	3	0.5027
"rapporter"	15	0	-0.8445	5	0.7944	10	-0.2575
"spiral|spirale"	2	0	-0.1126	1	0.4465	1	-0.2694
"corde"	6	0	-0.3378	3	1.0127	3	-0.5319
"restreindre"	10	1	-0.1857	2	0.2077	7	0.2253
"perfectionnement"	2	0	-0.1126	0	-0.1923	2	0.3352
"éminemment"	3	0	-0.1689	1	0.314	2	-0.1638
"exploitation"	7	2	0.6873	1	-0.2361	4	-0.3991
"impérissable"	3	0	-0.1689	2	0.9888	1	-0.6165
"éminent"	2	0	-0.1126	1	0.4465	1	-0.2694
"comparses"	2	0	-0.1126	1	0.4465	1	-0.2694
"Sable"	2	0	-0.1126	1	0.4465	1	-0.2694
"Croisé"	5	1	0.3215	1	0.1743	3	-0.2901
"Templier"	2	0	-0.1126	1	0.4465	1	-0.2694
"faction"	5	0	-0.2815	1	0.1743	4	0.3123
"large"	18	3	0.4234	3	-0.2948	12	-0.2674
"excellemment"	2	0	-0.1126	1	0.4465	1	-0.2694
"restituer"	5	0	-0.2815	1	0.1743	4	0.3123
"duquel"	4	0	-0.2252	1	0.231	3	0.2104
"dérober"	2	1	0.6413	1	0.4465	0	-0.9893
"glaner"	4	0	-0.2252	2	0.7481	2	-0.4157
"chatouiller"	3	1	0.4919	1	0.314	1	-0.6165
"héraut"	2	0	-0.1126	1	0.4465	1	-0.2694
"engendrer"	2	0	-0.1126	2	1.4042	0	-0.9893
"issue"	11	3	0.8517	2	-0.2061	6	-0.5906
"divertissement"	5	0	-0.2815	1	0.1743	4	0.3123
"enliser"	2	0	-0.1126	1	0.4465	1	-0.2694
"ballade"	21	2	-0.283	6	0.6469	13	-0.4567
"déprimant"	2	0	-0.1126	0	-0.1923	2	0.3352
"gris"	2	0	-0.1126	0	-0.1923	2	0.3352
"opposition"	4	0	-0.2252	0	-0.3845	4	0.6703
"pomme"	6	0	-0.3378	1	-0.1812	5	0.4228
"explication"	16	1	-0.3936	4	0.4022	11	0.2276
"forum"	7	2	0.6873	0	-0.6729	5	0.2211
"essai"	15	2	0.2519	4	0.4604	9	-0.4689
"Time"	8	2	0.5969	3	0.6991	3	-1.1244
"connerie"	9	2	0.5219	2	0.2522	5	-0.4981
"oooh"	2	2	1.8303	0	-0.1923	0	-0.9893
"ailler"	7	1	0.2244	2	0.3775	4	-0.3991
"attraper"	12	1	-0.2505	1	-0.5544	10	0.6829
"vital"	5	2	0.9391	1	0.1743	2	-0.7196
"latter"	3	1	0.4919	0	-0.2884	2	-0.1638
"chevauchée"	6	1	0.2671	0	-0.5768	5	0.4228
"sacré"	9	1	-0.1553	3	0.5884	5	-0.4981
"Far"	15	1	-0.3565	5	0.7944	9	-0.4689
"défense"	10	1	-0.1857	3	0.4978	6	-0.3928
"embêter"	6	0	-0.3378	5	2.811	1	-1.8299
"hautement"	2	0	-0.1126	1	0.4465	1	-0.2694
"run"	13	3	0.6905	3	0.3071	7	-0.6786
"automatisme"	2	0	-0.1126	1	0.4465	1	-0.2694
"collision"	20	1	-0.5498	5	0.4388	14	0.2756
"foisonner"	3	0	-0.1689	2	0.9888	1	-0.6165
"to"	21	0	-1.1823	1	-1.2262	20	2.4823
"enchaîner"	48	5	-0.334	11	0.4545	32	-0.3223
"infini"	13	1	-0.2848	4	0.6051	8	-0.3903
"baston"	10	1	-0.1857	3	0.4978	6	-0.3928
"www"	23	4	0.5173	3	-0.5194	16	0.2716
"youtube"	15	1	-0.3565	1	-0.7684	13	1.0175
"com"	26	5	0.694	2	-1.0618	19	0.4276
"watch"	13	1	-0.2848	1	-0.6243	11	0.7909
"v"	13	1	-0.2848	1	-0.6243	11	0.7909
"°"	11	0	-0.6193	0	-1.0574	11	1.8434
"cache-cache"	2	0	-0.1126	0	-0.1923	2	0.3352
"rejouabilité"	5	0	-0.2815	0	-0.4807	5	0.8379
"Peu"	2	0	-0.1126	0	-0.1923	2	0.3352
"ns"	2	0	-0.1126	0	-0.1923	2	0.3352
"attq"	2	0	-0.1126	0	-0.1923	2	0.3352
"addictif"	18	1	-0.4704	2	-0.5586	15	0.9072
"go"	9	0	-0.5067	1	-0.356	8	0.7891
"paf"	6	2	0.7985	2	0.4671	2	-1.0574
"again"	4	0	-0.2252	4	2.8084	0	-1.9787
"wtf"	5	0	-0.2815	3	1.2455	2	-0.7196
"Fuck"	4	1	0.393	3	1.5743	0	-1.9787
"burne"	6	2	0.7985	2	0.4671	2	-1.0574
"huhu"	7	0	-0.3941	7	4.9148	0	-3.4627
"rallonger"	10	1	-0.1857	2	0.2077	7	0.2253
"bugue"	3	0	-0.1689	2	0.9888	1	-0.6165
"bugué"	2	0	-0.1126	2	1.4042	0	-0.9893
"miracle"	15	1	-0.3565	3	0.2243	11	0.3495
"fuck"	4	0	-0.2252	2	0.7481	2	-0.4157
"fracasser"	4	0	-0.2252	4	2.8084	0	-1.9787
"cendre"	4	0	-0.2252	2	0.7481	2	-0.4157
"optimisation"	3	2	1.3899	0	-0.2884	1	-0.6165
"MERDE"	4	2	1.1251	0	-0.3845	2	-0.4157
"pisse"	5	3	1.8282	0	-0.4807	2	-0.7196
"configuration"	3	1	0.4919	1	0.314	1	-0.6165
"commander"	5	2	0.9391	1	0.1743	2	-0.7196
"pouce"	4	1	0.393	0	-0.3845	3	0.2104
"déchiffrer"	4	3	2.1849	0	-0.3845	1	-1.0012
"con|conne"	3	1	0.4919	1	0.314	1	-0.6165
"optimiser"	8	2	0.5969	1	-0.2945	5	-0.3019
"chaussette"	2	1	0.6413	0	-0.1923	1	-0.2694
"argument"	7	3	1.3657	1	-0.2361	3	-0.8135
"envoler"	6	2	0.7985	1	-0.1812	3	-0.5319
"compréhensible"	6	2	0.7985	1	-0.1812	3	-0.5319
"historiquement"	2	1	0.6413	1	0.4465	0	-0.9893
"record"	5	1	0.3215	1	0.1743	3	-0.2901
"Croisades"	2	1	0.6413	1	0.4465	0	-0.9893
"apriori"	2	1	0.6413	0	-0.1923	1	-0.2694
"tramer"	5	1	0.3215	0	-0.4807	4	0.3123
"échapper"	24	0	-1.3512	5	0.2732	19	0.7688
"immeuble"	15	4	1.002	3	0.2243	8	-0.7632
"labo"	3	0	-0.1689	0	-0.2884	3	0.5027
"poussif"	8	1	0.1901	1	-0.2945	6	0.3002
"comploteur"	2	0	-0.1126	0	-0.1923	2	0.3352
"traversée"	4	1	0.393	0	-0.3845	3	0.2104
"fouillé"	2	0	-0.1126	1	0.4465	1	-0.2694
"résumé"	10	1	-0.1857	2	0.2077	7	0.2253
"bienvenu"	2	0	-0.1126	0	-0.1923	2	0.3352
"conspirateur"	2	0	-0.1126	0	-0.1923	2	0.3352
"tabac"	2	0	-0.1126	0	-0.1923	2	0.3352
"confrère"	2	0	-0.1126	0	-0.1923	2	0.3352
"lassitude"	20	4	0.6585	4	0.2349	12	-0.5336
"acharnement"	2	0	-0.1126	0	-0.1923	2	0.3352
"rixe"	3	0	-0.1689	0	-0.2884	3	0.5027
"faufiler"	3	0	-0.1689	0	-0.2884	3	0.5027
"aisé"	12	2	0.3582	1	-0.5544	9	0.365
"utilisable"	6	0	-0.3378	1	-0.1812	5	0.4228
"impasse"	5	0	-0.2815	2	0.5854	3	-0.2901
"alcoolique"	2	1	0.6413	0	-0.1923	1	-0.2694
"quémander"	2	1	0.6413	0	-0.1923	1	-0.2694
"pénible"	23	3	0.266	8	1.1612	12	-1.0796
"sauvage"	44	1	-1.6265	3	-1.7962	40	3.4553
"solution"	12	1	-0.2505	0	-1.1536	11	1.1881
"finesse"	7	1	0.2244	1	-0.2361	5	0.2211
"cell"	3	0	-0.1689	0	-0.2884	3	0.5027
"nettement"	14	0	-0.7882	0	-1.3458	14	2.3462
"éventail"	2	0	-0.1126	0	-0.1923	2	0.3352
"intervalle"	6	1	0.2671	0	-0.5768	5	0.4228
"panorama"	10	0	-0.563	2	0.2077	8	0.4803
"vertige"	5	0	-0.2815	1	0.1743	4	0.3123
"bâtisse"	3	0	-0.1689	0	-0.2884	3	0.5027
"vertigineux"	13	1	-0.2848	2	-0.295	10	0.4439
"flippant"	2	0	-0.1126	0	-0.1923	2	0.3352
"ruine"	19	1	-0.5098	2	-0.6169	16	1.0107
"rural"	3	0	-0.1689	0	-0.2884	3	0.5027
"site"	12	0	-0.6756	5	1.1508	7	-0.48
"priorité"	4	0	-0.2252	0	-0.3845	4	0.6703
"plomber"	5	0	-0.2815	1	0.1743	4	0.3123
"outrance"	2	0	-0.1126	1	0.4465	1	-0.2694
"Hitman"	6	3	1.5681	1	-0.1812	2	-1.0574
"incommensurable"	2	1	0.6413	0	-0.1923	1	-0.2694
"annonce"	19	2	-0.2305	6	0.7987	11	-0.6225
"projet"	70	5	-0.8789	25	2.8377	40	-1.4334
"UbiSoft"	3	2	1.3899	0	-0.2884	1	-0.6165
"Raymond"	2	2	1.8303	0	-0.1923	0	-0.9893
"vanter"	6	2	0.7985	0	-0.5768	4	-0.206
"agile"	7	3	1.3657	0	-0.6729	4	-0.3991
"regrouper"	6	1	0.2671	2	0.4671	3	-0.5319
"journaliste"	2	1	0.6413	1	0.4465	0	-0.9893
"présentation"	10	1	-0.1857	1	-0.42	8	0.4803
"Personnellement"	3	2	1.3899	0	-0.2884	1	-0.6165
"figure"	10	1	-0.1857	2	0.2077	7	0.2253
"figurer"	4	1	0.393	1	0.231	2	-0.4157
"panel"	11	1	-0.2174	2	-0.2061	8	0.2919
"Rien"	2	1	0.6413	0	-0.1923	1	-0.2694
"apparat"	2	1	0.6413	0	-0.1923	1	-0.2694
"chiffre"	5	2	0.9391	0	-0.4807	3	-0.2901
"synchronisation"	8	2	0.5969	0	-0.769	6	0.3002
"piger"	5	2	0.9391	0	-0.4807	3	-0.2901
"T'"	2	2	1.8303	0	-0.1923	0	-0.9893
"brancher"	5	1	0.3215	0	-0.4807	4	0.3123
"malheur"	10	3	0.9506	0	-0.9613	7	0.2253
"sacrilège"	3	1	0.4919	0	-0.2884	2	-0.1638
"cataclysme"	4	1	0.393	1	0.231	2	-0.4157
"niquer"	5	1	0.3215	0	-0.4807	4	0.3123
"paroxysme"	3	1	0.4919	0	-0.2884	2	-0.1638
"ventre"	4	1	0.393	0	-0.3845	3	0.2104
"dithyrambique"	7	2	0.6873	1	-0.2361	4	-0.3991
"rassurer"	12	1	-0.2505	2	-0.2491	9	0.365
"pressentiment"	3	1	0.4919	2	0.9888	0	-1.484
"Encore"	2	1	0.6413	1	0.4465	0	-0.9893
"gus"	4	1	0.393	0	-0.3845	3	0.2104
"poche"	12	1	-0.2505	2	-0.2491	9	0.365
"sou"	11	3	0.8517	5	1.3096	3	-2.1735
"corniche"	3	1	0.4919	0	-0.2884	2	-0.1638
"GPS"	2	1	0.6413	0	-0.1923	1	-0.2694
"éparpiller"	8	1	0.1901	1	-0.2945	6	0.3002
"Pas"	5	2	0.9391	2	0.5854	1	-1.4082
"coquille"	7	5	3.3462	1	-0.2361	1	-2.2622
"philosophe"	3	2	1.3899	0	-0.2884	1	-0.6165
"Donc"	6	1	0.2671	2	0.4671	3	-0.5319
"WTF"	6	1	0.2671	1	-0.1812	4	-0.206
"maudit"	10	1	-0.1857	1	-0.42	8	0.4803
"poisson"	7	2	0.6873	1	-0.2361	4	-0.3991
"buzz"	2	1	0.6413	1	0.4465	0	-0.9893
"Moi"	2	1	0.6413	0	-0.1923	1	-0.2694
"absolu"	11	1	-0.2174	3	0.4227	7	-0.3104
"lien"	49	5	-0.3542	9	-0.3172	35	0.4384
"IRL"	2	1	0.6413	0	-0.1923	1	-0.2694
"mentionner"	9	2	0.5219	4	1.077	3	-1.4577
"bâtir"	6	4	2.5732	0	-0.5768	2	-1.0574
"Ezio"	126	3	-4.0804	4	-7.4786	119	12.4248
"divin"	6	1	0.2671	1	-0.1812	4	-0.206
"interpeller"	2	1	0.6413	0	-0.1923	1	-0.2694
"avaler"	3	1	0.4919	1	0.314	1	-0.6165
"Aujourd'"	4	1	0.393	0	-0.3845	3	0.2104
"http"	16	4	0.9189	3	-0.219	9	-0.6458
"senscritique"	4	3	2.1849	0	-0.3845	1	-1.0012
"jeuvideo"	3	3	2.7455	0	-0.2884	0	-1.484
"Orient"	2	1	0.6413	0	-0.1923	1	-0.2694
"OST"	29	1	-0.9325	7	0.4563	21	0.4131
"branlant"	4	1	0.393	0	-0.3845	3	0.2104
"fps"	7	0	-0.3941	0	-0.6729	7	1.1731
"décrypter"	3	0	-0.1689	0	-0.2884	3	0.5027
"3eme"	3	0	-0.1689	1	0.314	2	-0.1638
"Venise"	52	2	-1.4012	4	-1.8371	46	3.2402
"Constantinople"	2	0	-0.1126	0	-0.1923	2	0.3352
"oiseau"	11	0	-0.6193	3	0.4227	8	0.2919
"tot"	2	0	-0.1126	0	-0.1923	2	0.3352
"consommateur"	3	1	0.4919	0	-0.2884	2	-0.1638
"formater"	3	0	-0.1689	1	0.314	2	-0.1638
